,edit_count,sentiment,neg_sentiment
2011-12-09,2.3333333333333335,-0.1623429380239002,0.48888888888888893
2011-12-10,2.2666666666666666,-0.15546019829454877,0.48888888888888893
2011-12-11,1.8,-0.200104350845019,0.48888888888888893
2011-12-12,1.6666666666666667,-0.2661676198244095,0.5333333333333333
2011-12-13,1.6,-0.2608328193426132,0.5333333333333333
2011-12-14,1.4666666666666666,-0.25886132617791496,0.5
2011-12-15,1.4,-0.2723950614531835,0.5
2011-12-16,1.1333333333333333,-0.2384091426928838,0.45
2011-12-17,1.2,-0.18044563631216684,0.4166666666666667
2011-12-18,1.4,-0.23174116313457488,0.48333333333333334
2011-12-19,1.3333333333333333,-0.1650916188955307,0.4166666666666667
2011-12-20,1.2666666666666666,-0.15434980657365585,0.4111111111111111
2011-12-21,1.4666666666666666,-0.24776581949657864,0.4644444444444444
2011-12-22,1.4666666666666666,-0.23966244684325322,0.46444444444444444
2011-12-23,1.5333333333333334,-0.30610557622379725,0.5311111111111111
2011-12-24,1.4666666666666666,-0.23221732603179082,0.49777777777777776
2011-12-25,1.4,-0.2431583089298672,0.49777777777777776
2011-12-26,1.6,-0.2650080749723646,0.5422222222222223
2011-12-27,1.5333333333333334,-0.210441488954756,0.47555555555555556
2011-12-28,1.5333333333333334,-0.22405758592817518,0.4755555555555555
2011-12-29,1.6,-0.29068417443169486,0.5422222222222222
2011-12-30,1.5333333333333334,-0.34055889738930595,0.5422222222222222
2011-12-31,1.6666666666666667,-0.3403544792864058,0.5755555555555555
2012-01-01,1.6,-0.3985593010319604,0.6088888888888888
2012-01-02,1.4,-0.34726377420955234,0.5422222222222222
2012-01-03,1.5333333333333334,-0.40143613908025955,0.6088888888888888
2012-01-04,1.4666666666666666,-0.32849927372402615,0.5644444444444444
2012-01-05,1.3333333333333333,-0.2804711434576247,0.5333333333333333
2012-01-06,1.2,-0.2866904351446364,0.5
2012-01-07,1.1333333333333333,-0.22024730576409235,0.43333333333333335
2012-01-08,1.2,-0.29144995543691843,0.4666666666666667
2012-01-09,1.4666666666666666,-0.26493470364146765,0.45333333333333337
2012-01-10,1.9333333333333333,-0.2825334821807014,0.46222222222222226
2012-01-11,1.9333333333333333,-0.2825334821807014,0.46222222222222226
2012-01-12,2.0,-0.2248762900299496,0.42888888888888893
2012-01-13,1.9333333333333333,-0.15824970152642992,0.3622222222222222
2012-01-14,2.066666666666667,-0.1661838824219174,0.39555555555555555
2012-01-15,1.9333333333333333,-0.16638830052481757,0.3622222222222222
2012-01-16,2.3333333333333335,-0.1087711050775316,0.33365079365079364
2012-01-17,2.8666666666666667,-0.14254901157485114,0.38365079365079363
2012-01-18,2.7333333333333334,-0.08837664670414395,0.316984126984127
2012-01-19,2.8,-0.12249530103471544,0.3392063492063492
2012-01-20,2.6,-0.1309790817896525,0.316984126984127
2012-01-21,2.7333333333333334,-0.13087392131487527,0.3503174603174603
2012-01-22,2.8,-0.1965839453538259,0.41698412698412696
2012-01-23,2.6666666666666665,-0.18883982578913372,0.38365079365079363
2012-01-24,2.7333333333333334,-0.214374281167984,0.39698412698412694
2012-01-25,2.066666666666667,-0.17492573658625285,0.3436507936507936
2012-01-26,2.2,-0.17459989388783773,0.3769841269841269
2012-01-27,2.066666666666667,-0.1658289889494578,0.3436507936507936
2012-01-28,2.2,-0.16739919980367024,0.3769841269841269
2012-01-29,2.066666666666667,-0.1594650189081828,0.3436507936507936
2012-01-30,2.066666666666667,-0.1594650189081828,0.3436507936507936
2012-01-31,1.6,-0.15050363143285114,0.3055555555555555
2012-02-01,1.2666666666666666,-0.18038234247101678,0.3222222222222222
2012-02-02,1.2666666666666666,-0.18038234247101678,0.3222222222222222
2012-02-03,1.2,-0.14468302660518223,0.3
2012-02-04,1.2,-0.14468302660518223,0.3
2012-02-05,1.1333333333333333,-0.21128699514600965,0.3333333333333333
2012-02-06,1.0666666666666667,-0.14557697110705906,0.26666666666666666
2012-02-07,1.2,-0.1455372366640303,0.3
2012-02-08,0.8666666666666667,-0.030260568194919166,0.23333333333333334
2012-02-09,1.0,-0.09629718595080906,0.3
2012-02-10,0.8666666666666667,-0.09662302864922419,0.26666666666666666
2012-02-11,1.0,-0.16308775279257035,0.3333333333333333
2012-02-12,1.0,-0.16151666773690118,0.3333333333333333
2012-02-13,1.2666666666666666,-0.16187713775369858,0.36666666666666664
2012-02-14,1.4,-0.1701497538222207,0.4
2012-02-15,1.4,-0.1701497538222207,0.4
2012-02-16,1.3333333333333333,-0.11637214322884877,0.36666666666666664
2012-02-17,1.4,-0.18211080928643544,0.43333333333333335
2012-02-18,1.5333333333333334,-0.2878449539343516,0.5
2012-02-19,1.9333333333333333,-0.3107181489467621,0.5444444444444444
2012-02-20,2.066666666666667,-0.19305759867032368,0.4777777777777778
2012-02-21,2.2666666666666666,-0.2203384498755137,0.5222222222222223
2012-02-22,2.1333333333333333,-0.22037818431854247,0.48888888888888893
2012-02-23,2.2,-0.26659778753916424,0.5222222222222223
2012-02-24,2.1333333333333333,-0.26682302554448445,0.5222222222222223
2012-02-25,2.2,-0.3196350256601969,0.5888888888888889
2012-02-26,2.066666666666667,-0.25317030151685077,0.5222222222222223
2012-02-27,1.9333333333333333,-0.2531711757183075,0.48888888888888893
2012-02-28,1.8,-0.196540030837059,0.4555555555555556
2012-02-29,1.8,-0.2548188894987106,0.48888888888888893
2012-03-01,1.8666666666666667,-0.20543700555960337,0.48888888888888893
2012-03-02,1.7333333333333334,-0.19555799861749013,0.4555555555555556
2012-03-03,2.533333333333333,-0.15154923773728882,0.43504273504273505
2012-03-04,2.3333333333333335,-0.0352311916840382,0.36837606837606834
2012-03-05,2.1333333333333333,0.007903362543154987,0.34615384615384615
2012-03-06,1.9333333333333333,-0.0432583796672332,0.34615384615384615
2012-03-07,1.7333333333333334,-0.015977528462043176,0.3017094017094017
2012-03-08,1.8666666666666667,-0.07871016340378004,0.36837606837606834
2012-03-09,2.0,-0.02022627966526227,0.335042735042735
2012-03-10,1.9333333333333333,0.046035576095947855,0.26837606837606837
2012-03-11,1.9333333333333333,0.16368819498098813,0.20170940170940171
2012-03-12,2.533333333333333,0.15091042011721523,0.23874643874643872
2012-03-13,2.533333333333333,0.15091042011721523,0.23874643874643872
2012-03-14,2.4,0.09463974525276413,0.23874643874643872
2012-03-15,2.2666666666666666,0.16119121998293787,0.17207977207977207
2012-03-16,2.3333333333333335,0.1115550884578982,0.2054131054131054
2012-03-17,2.4,0.17792638232055893,0.2054131054131054
2012-03-18,1.7333333333333334,0.22146133681138355,0.18148148148148147
2012-03-19,1.8666666666666667,0.19125331474675072,0.20370370370370372
2012-03-20,1.7333333333333334,0.23753383788797588,0.1814814814814815
2012-03-21,1.8,0.30336138241820865,0.1814814814814815
2012-03-22,1.8666666666666667,0.2505493823024961,0.24814814814814815
2012-03-23,2.1333333333333333,0.28740262819661033,0.22592592592592592
2012-03-24,1.8666666666666667,0.22526362472110323,0.22592592592592592
2012-03-25,1.8666666666666667,0.22526362472110323,0.22592592592592592
2012-03-26,1.8,0.16042300595177542,0.22592592592592592
2012-03-27,1.2,0.17320078081554835,0.18888888888888886
2012-03-28,1.2,0.17320078081554835,0.18888888888888886
2012-03-29,1.2666666666666666,0.23660923904842798,0.18888888888888886
2012-03-30,1.2666666666666666,0.23660923904842798,0.18888888888888886
2012-03-31,1.1333333333333333,0.2368634866343604,0.15555555555555553
2012-04-01,1.3333333333333333,0.1331950740681754,0.20555555555555555
2012-04-02,1.4,0.13806285891267986,0.2
2012-04-03,1.4,0.1632052861981922,0.17777777777777776
2012-04-04,1.3333333333333333,0.09666340384218429,0.17777777777777776
2012-04-05,1.6666666666666667,-0.033936965134408734,0.24444444444444444
2012-04-06,2.0,0.01575214829709795,0.2111111111111111
2012-04-07,1.6666666666666667,-0.025011811984909902,0.23333333333333334
2012-04-08,2.1333333333333333,-0.04949649577102964,0.28095238095238095
2012-04-09,2.3333333333333335,-0.0746092531889204,0.3253968253968254
2012-04-10,2.466666666666667,-0.02143965500687795,0.3253968253968254
2012-04-11,2.466666666666667,-0.02143965500687795,0.3253968253968254
2012-04-12,2.466666666666667,-0.02143965500687795,0.3253968253968254
2012-04-13,2.933333333333333,-0.10288457262610631,0.3670634920634921
2012-04-14,2.933333333333333,-0.10288457262610631,0.3670634920634921
2012-04-15,3.0,-0.16953519769604242,0.43373015873015874
2012-04-16,2.7333333333333334,-0.13223807899251816,0.38373015873015875
2012-04-17,2.6,-0.2184968221991781,0.43373015873015874
2012-04-18,2.466666666666667,-0.21343122742005757,0.43373015873015874
2012-04-19,2.466666666666667,-0.21343122742005755,0.43373015873015874
2012-04-20,2.1333333333333333,-0.21271814526546567,0.43373015873015874
2012-04-21,1.7333333333333334,-0.20959525858125988,0.4003968253968254
2012-04-22,1.6666666666666667,-0.14295190925162934,0.33373015873015877
2012-04-23,1.4666666666666666,-0.155612989101145,0.3361111111111111
2012-04-24,1.3333333333333333,-0.19713042428096136,0.35833333333333334
2012-04-25,1.2,-0.2503000224630038,0.35833333333333334
2012-04-26,1.2,-0.2503000224630038,0.35833333333333334
2012-04-27,1.2,-0.2503000224630038,0.35833333333333334
2012-04-28,0.6666666666666666,-0.23226356307665508,0.31666666666666665
2012-04-29,0.6666666666666666,-0.23226356307665508,0.31666666666666665
2012-04-30,0.6666666666666666,-0.11987103819847107,0.25
2012-05-01,0.6666666666666666,-0.11987103819847107,0.25
2012-05-02,0.7333333333333333,-0.12672020395596822,0.25
2012-05-03,0.7333333333333333,-0.24134087363878887,0.31666666666666665
2012-05-04,0.8666666666666667,-0.2535512725512187,0.35
2012-05-05,0.8,-0.18949153025945029,0.2833333333333333
2012-05-06,0.8666666666666667,-0.14769908984502156,0.2833333333333333
2012-05-07,1.0666666666666667,-0.1318230880631341,0.3055555555555555
2012-05-08,0.8,-0.09467732442749871,0.2555555555555556
2012-05-09,0.7333333333333333,-0.028047131829791603,0.1888888888888889
2012-05-10,0.7333333333333333,-0.028047131829791603,0.1888888888888889
2012-05-11,0.7333333333333333,-0.028047131829791603,0.1888888888888889
2012-05-12,0.9333333333333333,-0.009728201892640852,0.2111111111111111
2012-05-13,0.9333333333333333,-0.009728201892640852,0.2111111111111111
2012-05-14,0.9333333333333333,-0.009728201892640852,0.2111111111111111
2012-05-15,1.2,-0.06990409599410162,0.2511111111111111
2012-05-16,1.2666666666666666,-0.13649812446700202,0.31777777777777777
2012-05-17,1.2666666666666666,-0.0948892041047414,0.29555555555555557
2012-05-18,1.2666666666666666,0.023940189282099414,0.22888888888888886
2012-05-19,1.1333333333333333,0.03615058819452922,0.19555555555555554
2012-05-20,1.1333333333333333,0.03615058819452922,0.19555555555555554
2012-05-21,1.1333333333333333,-0.07219073216120402,0.2622222222222222
2012-05-22,1.0,-0.15086257563696967,0.30666666666666664
2012-05-23,1.0666666666666667,-0.10907013522254096,0.30666666666666664
2012-05-24,1.0666666666666667,-0.10907013522254096,0.30666666666666664
2012-05-25,1.3333333333333333,-0.08496951864825354,0.3233333333333333
2012-05-26,1.5333333333333334,-0.033554120262463884,0.3233333333333333
2012-05-27,1.3333333333333333,-0.05187305019961463,0.3011111111111111
2012-05-28,1.4666666666666666,-0.05795094576146867,0.33444444444444443
2012-05-29,1.4666666666666666,-0.05795094576146867,0.33444444444444443
2012-05-30,1.2666666666666666,-0.10762245820628272,0.36111111111111105
2012-05-31,1.2,-0.041028429733382325,0.2944444444444444
2012-06-01,1.2,-0.005165393153826394,0.2722222222222222
2012-06-02,1.2,-0.00918135941028595,0.2722222222222222
2012-06-03,1.2666666666666666,-0.07510841190814972,0.33888888888888885
2012-06-04,1.4,-0.14164283176263173,0.40555555555555556
2012-06-05,1.6666666666666667,-0.03754085918267568,0.3522222222222222
2012-06-06,1.6,0.025254982511202492,0.28555555555555556
2012-06-07,1.5333333333333334,-0.016537457903226218,0.28555555555555556
2012-06-08,1.6,0.03333726505438486,0.28555555555555556
2012-06-09,1.5333333333333334,-0.014352582428190446,0.31333333333333335
2012-06-10,1.6,-0.13231850981712343,0.38
2012-06-11,1.6666666666666667,-0.19868807117144266,0.44666666666666666
2012-06-12,1.5333333333333334,-0.19261017560958862,0.41333333333333333
2012-06-13,1.6666666666666667,-0.1948892843723297,0.44666666666666666
2012-06-14,1.6,-0.19177639206250507,0.44666666666666666
2012-06-15,1.8,-0.21369941883616977,0.4911111111111111
2012-06-16,1.6,-0.22473630097177294,0.46888888888888886
2012-06-17,1.5333333333333334,-0.2867377279864417,0.46888888888888886
2012-06-18,1.4666666666666666,-0.22081067548857797,0.4022222222222222
2012-06-19,1.3333333333333333,-0.15427625563409594,0.33555555555555555
2012-06-20,1.0,-0.19182934827274747,0.3222222222222222
2012-06-21,1.0666666666666667,-0.1419546253151364,0.3222222222222222
2012-06-22,1.1333333333333333,-0.0920482960012224,0.3222222222222222
2012-06-23,1.0666666666666667,-0.14192301895883347,0.3222222222222222
2012-06-24,0.9333333333333333,-0.18483682407273186,0.3444444444444444
2012-06-25,0.8,-0.12667552563879225,0.31111111111111106
2012-06-26,0.8,-0.12322748038503858,0.31111111111111106
2012-06-27,1.0,-0.1046709226237403,0.3333333333333333
2012-06-28,1.0,-0.1101327704058753,0.3333333333333333
2012-06-29,1.0666666666666667,-0.0512566135989295,0.3
2012-06-30,1.2666666666666666,-0.030000662803649897,0.28888888888888886
2012-07-01,1.6666666666666667,-0.09034790396690369,0.3555555555555555
2012-07-02,1.8666666666666667,-0.1569916095998552,0.4222222222222222
2012-07-03,2.066666666666667,-0.18774060077137417,0.4666666666666667
2012-07-04,2.066666666666667,-0.18774060077137417,0.4666666666666667
2012-07-05,2.066666666666667,-0.18774060077137417,0.4666666666666667
2012-07-06,2.1333333333333333,-0.23817387488153244,0.5
2012-07-07,2.1333333333333333,-0.3547068880663977,0.5666666666666667
2012-07-08,2.2666666666666666,-0.3630945927566952,0.6
2012-07-09,2.2,-0.2965915567345089,0.5333333333333333
2012-07-10,2.3333333333333335,-0.3202955461210674,0.55
2012-07-11,2.3333333333333335,-0.3146061913834678,0.55
2012-07-12,2.2,-0.3800678137275908,0.5944444444444444
2012-07-13,2.2,-0.4376774036222034,0.6277777777777779
2012-07-14,2.066666666666667,-0.4355609460009469,0.5944444444444446
2012-07-15,1.6666666666666667,-0.43489387002256186,0.5611111111111112
2012-07-16,1.4,-0.37686873442596863,0.5277777777777778
2012-07-17,1.2,-0.31022502879301705,0.46111111111111114
2012-07-18,1.2,-0.34117780559592775,0.48333333333333334
2012-07-19,1.2666666666666666,-0.27795881066057415,0.48333333333333334
2012-07-20,1.3333333333333333,-0.3429124438100391,0.55
2012-07-21,1.4,-0.40891941289107003,0.5833333333333334
2012-07-22,1.4,-0.4088302483161291,0.5833333333333334
2012-07-23,1.2666666666666666,-0.4004425436258316,0.55
2012-07-24,1.2666666666666666,-0.4004425436258316,0.55
2012-07-25,1.0,-0.3683493236700694,0.5
2012-07-26,0.9333333333333333,-0.31111716230710346,0.43333333333333335
2012-07-27,0.8666666666666667,-0.2642120977242788,0.36666666666666664
2012-07-28,0.7333333333333333,-0.19886155128479005,0.3
2012-07-29,0.7333333333333333,-0.19886155128479005,0.3
2012-07-30,0.7333333333333333,-0.19886155128479005,0.3
2012-07-31,0.9333333333333333,-0.2627365279197693,0.3333333333333333
2012-08-01,1.0666666666666667,-0.3292003341515859,0.4
2012-08-02,1.0666666666666667,-0.2148878708150652,0.3333333333333333
2012-08-03,1.1333333333333333,-0.34141691671477425,0.4
2012-08-04,1.0666666666666667,-0.27646328356530936,0.3333333333333333
2012-08-05,0.8666666666666667,-0.20989776333173119,0.26666666666666666
2012-08-06,1.0,-0.12136619766553244,0.22222222222222224
2012-08-07,1.4,-0.1647329689396752,0.2777777777777778
2012-08-08,1.5333333333333334,-0.17291655553711785,0.3111111111111111
2012-08-09,1.5333333333333334,-0.17291655553711785,0.3111111111111111
2012-08-10,1.6666666666666667,-0.18119483603371514,0.34444444444444444
2012-08-11,1.6666666666666667,-0.18119483603371514,0.34444444444444444
2012-08-12,1.6666666666666667,-0.18119483603371514,0.34444444444444444
2012-08-13,1.8,-0.24766371263398063,0.41111111111111115
2012-08-14,1.8666666666666667,-0.20587127221955193,0.41111111111111115
2012-08-15,11.733333333333333,-0.1137524366768357,0.35969498910675385
2012-08-16,12.266666666666667,-0.05481113874834347,0.3263616557734205
2012-08-17,12.4,-0.09675321861030231,0.35302832244008714
2012-08-18,12.8,-0.09908732904912601,0.35302832244008714
2012-08-19,13.066666666666666,-0.13831523491860995,0.40302832244008713
2012-08-20,13.333333333333334,-0.17657446298918694,0.4530283224400871
2012-08-21,13.2,-0.2648860557270206,0.4974727668845316
2012-08-22,13.666666666666666,-0.24654592436677908,0.48807105748282215
2012-08-23,13.666666666666666,-0.30441917938119867,0.5214043908161555
2012-08-24,13.8,-0.36407669745014803,0.5880710574828222
2012-08-25,13.666666666666666,-0.35579841695355074,0.5547377241494889
2012-08-26,13.666666666666666,-0.35579841695355074,0.5547377241494889
2012-08-27,13.8,-0.40711412392185825,0.6214043908161556
2012-08-28,13.8,-0.40705068669842376,0.6214043908161556
2012-08-29,13.8,-0.38242953779425914,0.6214043908161556
2012-08-30,3.6,-0.4083512911353356,0.6061538461538462
2012-08-31,3.1333333333333333,-0.42387895463114117,0.6172649572649572
2012-09-01,2.8,-0.4345475701312734,0.5905982905982905
2012-09-02,2.3333333333333335,-0.4354770404915525,0.5905982905982906
2012-09-03,2.3333333333333335,-0.4266647798638059,0.5905982905982906
2012-09-04,2.066666666666667,-0.3884055517932289,0.5405982905982907
2012-09-05,3.1333333333333333,-0.3498297576106572,0.5209904474610357
2012-09-06,2.533333333333333,-0.32940959213605897,0.5081699346405228
2012-09-07,3.066666666666667,-0.2925250454587874,0.4881699346405229
2012-09-08,3.466666666666667,-0.24799692768287035,0.46316993464052286
2012-09-09,3.533333333333333,-0.18458846944999072,0.46316993464052286
2012-09-10,4.933333333333334,-0.23430798664313404,0.5203127917833801
2012-09-11,5.133333333333334,-0.24945285414280344,0.5203127917833801
2012-09-12,5.333333333333333,-0.24954628641031035,0.5203127917833801
2012-09-13,5.333333333333333,-0.3825615812800512,0.5869794584500467
2012-09-14,5.4,-0.4488820045652176,0.6536461251167134
2012-09-15,5.2,-0.42583183276608766,0.609201680672269
2012-09-16,5.2,-0.42583183276608766,0.609201680672269
2012-09-17,5.133333333333334,-0.3592582010026294,0.5425350140056023
2012-09-18,5.066666666666666,-0.35314795369527585,0.5369794584500467
2012-09-19,5.066666666666666,-0.35314795369527585,0.5369794584500467
2012-09-20,3.933333333333333,-0.32540620151020233,0.4899206349206349
2012-09-21,4.066666666666666,-0.3673905619269326,0.5121428571428571
2012-09-22,3.466666666666667,-0.4048196308101926,0.5321428571428571
2012-09-23,3.2666666666666666,-0.40870256327447435,0.5304761904761904
2012-09-24,3.2,-0.47211102150735407,0.5304761904761904
2012-09-25,1.8,-0.42239150431421074,0.47333333333333333
2012-09-26,1.4666666666666666,-0.3559309298462338,0.4066666666666666
2012-09-27,1.2666666666666666,-0.3549985840585497,0.4066666666666666
2012-09-28,1.2,-0.28839687850740225,0.33999999999999997
2012-09-29,13.133333333333333,-0.21526889240300215,0.3
2012-09-30,14.533333333333333,-0.22159647797150586,0.3349206349206349
2012-10-01,15.066666666666666,-0.28402839853965417,0.4015873015873016
2012-10-02,15.266666666666667,-0.27298286445872494,0.4238095238095238
2012-10-03,19.6,-0.2785913530877918,0.4274042950513539
2012-10-04,20.533333333333335,-0.31870184579409067,0.47978524743230627
2012-10-05,26.933333333333334,-0.34200596351342305,0.5249241363211952
2012-10-06,28.066666666666666,-0.2803603478078776,0.49255698656274105
2012-10-07,28.666666666666668,-0.2329165812139445,0.4658903198960744
2012-10-08,28.533333333333335,-0.28029405949560143,0.49255698656274105
2012-10-09,28.6,-0.34686742899862266,0.5592236532294077
2012-10-10,28.933333333333334,-0.36393739102331135,0.5992236532294076
2012-10-11,34.666666666666664,-0.38201245348491303,0.6395337307487876
2012-10-12,35.46666666666667,-0.3460010221541868,0.6204861117011685
2012-10-13,35.666666666666664,-0.40267034083018166,0.6871527783678352
2012-10-14,23.866666666666667,-0.47560090840379965,0.7271527783678351
2012-10-15,22.533333333333335,-0.5356128633168633,0.7588988101138668
2012-10-16,22.2,-0.4990094075746631,0.7366765878916446
2012-10-17,22.0,-0.5100549416555924,0.7144543656694224
2012-10-18,20.133333333333333,-0.48199476252488854,0.6980818166498146
2012-10-19,20.066666666666666,-0.4556951593561075,0.6867265052945033
2012-10-20,14.466666666666667,-0.41675675589539296,0.6638098386278365
2012-10-21,13.6,-0.4099663120465205,0.6606214328307352
2012-10-22,13.2,-0.45731950640248514,0.6872880994974018
2012-10-23,13.2,-0.418313116890529,0.6650658772751795
2012-10-24,13.266666666666667,-0.41592940594985006,0.6650658772751795
2012-10-25,13.733333333333333,-0.3944121304442544,0.6528436550529574
2012-10-26,10.266666666666667,-0.3783892574216035,0.6458669108669108
2012-10-27,10.866666666666667,-0.36721190908379814,0.6417261241174285
2012-10-28,11.8,-0.32746156797693454,0.6181967123527226
2012-10-29,11.666666666666666,-0.21146384026493914,0.5515300456860559
2012-10-30,11.6,-0.1451242997833718,0.48486337901938925
2012-10-31,11.4,-0.11929583495742367,0.44041893457494485
2012-11-01,11.4,-0.11929583495742367,0.44041893457494485
2012-11-02,8.733333333333333,-0.1174421275246768,0.4087522679082782
2012-11-03,7.866666666666666,-0.10363123798715895,0.3677266268826372
2012-11-04,7.066666666666666,-0.11926552372854114,0.3455044046604149
2012-11-05,6.4,-0.14111074842692573,0.3255044046604149
2012-11-06,6.133333333333334,-0.07459995684704343,0.2588377379937482
2012-11-07,5.933333333333334,-0.04721653532002859,0.21439329354930378
2012-11-08,5.866666666666666,0.08178330788001921,0.1477266268826371
2012-11-09,5.133333333333334,0.01086150900177334,0.186615515771526
2012-11-10,2.8666666666666667,0.012913698440724116,0.15328218243819264
2012-11-11,1.3333333333333333,0.03129144462884641,0.10980392156862745
2012-11-12,0.2,0.0482104221979777,0.06666666666666667
2012-11-13,0.2,-0.06805477937062582,0.13333333333333333
2012-11-14,0.2,-0.06805477937062582,0.13333333333333333
2012-11-15,0.26666666666666666,-0.1343132535616557,0.2
2012-11-16,0.3333333333333333,-0.18521738449732464,0.26666666666666666
2012-11-17,0.4,-0.2518377979596456,0.3333333333333333
2012-11-18,0.5333333333333333,-0.3184622844060262,0.4
2012-11-19,0.6,-0.3809515595436096,0.4666666666666667
2012-11-20,0.6,-0.3809515595436096,0.4666666666666667
2012-11-21,0.6,-0.3809515595436096,0.4666666666666667
2012-11-22,0.6666666666666666,-0.4474864919980367,0.5333333333333333
2012-11-23,0.6666666666666666,-0.5787432392438253,0.6
2012-11-24,0.6,-0.5122687538464864,0.5333333333333333
2012-11-25,0.8666666666666667,-0.5787213385105133,0.6
2012-11-26,1.0,-0.6409988303979238,0.6666666666666666
2012-11-27,1.1333333333333333,-0.707032463947932,0.7333333333333333
2012-11-28,1.0666666666666667,-0.6406419853369395,0.6666666666666666
2012-11-29,1.0666666666666667,-0.6406419853369395,0.6666666666666666
2012-11-30,1.0,-0.5743835111459096,0.6
2012-12-01,0.9333333333333333,-0.5234793802102407,0.5333333333333333
2012-12-02,0.8666666666666667,-0.4568589667479197,0.4666666666666667
2012-12-03,0.7333333333333333,-0.3902344803015391,0.4
2012-12-04,0.7333333333333333,-0.39374942183494566,0.4
2012-12-05,0.9333333333333333,-0.45939845177862376,0.4666666666666667
2012-12-06,0.9333333333333333,-0.45939845177862376,0.4666666666666667
2012-12-07,0.8666666666666667,-0.39286351932419666,0.4
2012-12-08,0.8,-0.3264169567161136,0.3333333333333333
2012-12-09,0.8,-0.3264169567161136,0.3333333333333333
2012-12-10,0.5333333333333333,-0.2599643720520867,0.26666666666666666
2012-12-11,0.4,-0.19768688016467625,0.2
2012-12-12,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-13,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-14,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-15,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-16,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-17,0.26666666666666666,-0.13165324661466812,0.13333333333333333
2012-12-18,0.4,-0.14455203149053786,0.16666666666666666
2012-12-19,0.3333333333333333,-0.07854781481954788,0.1
2012-12-20,0.4,-0.05375506579875946,0.08333333333333333
2012-12-21,0.6,-0.1203046782149209,0.15
2012-12-22,0.6,-0.1203046782149209,0.15
2012-12-23,0.6666666666666666,-0.18661902182632023,0.21666666666666667
2012-12-24,0.6666666666666666,-0.18661902182632023,0.21666666666666667
2012-12-25,0.6666666666666666,-0.18661902182632023,0.21666666666666667
2012-12-26,0.8666666666666667,-0.20886579321490392,0.2611111111111111
2012-12-27,0.9333333333333333,-0.14280555612511106,0.2611111111111111
2012-12-28,0.9333333333333333,-0.14280555612511106,0.2611111111111111
2012-12-29,0.9333333333333333,-0.14280555612511106,0.2611111111111111
2012-12-30,0.9333333333333333,-0.14280555612511106,0.2611111111111111
2012-12-31,1.0,-0.20286341475115885,0.3277777777777777
2013-01-01,1.0666666666666667,-0.2686326420969433,0.39444444444444443
2013-01-02,1.4666666666666666,-0.27419364021884074,0.40277777777777773
2013-01-03,3.2,-0.2742753704134216,0.43611111111111106
2013-01-04,4.0,-0.22323886401887633,0.41527777777777775
2013-01-05,3.8,-0.15668925160271488,0.3486111111111111
2013-01-06,3.933333333333333,-0.22295608633858524,0.41527777777777775
2013-01-07,4.466666666666667,-0.1804344188581165,0.39305555555555555
2013-01-08,4.533333333333333,-0.11543575241270228,0.39305555555555555
2013-01-09,4.6,-0.1820391070256885,0.4597222222222222
2013-01-10,5.266666666666667,-0.18537701379794344,0.4614316239316239
2013-01-11,6.266666666666667,-0.24234773329435252,0.4864316239316239
2013-01-12,6.266666666666667,-0.24234773329435252,0.4864316239316239
2013-01-13,6.333333333333333,-0.17734554620125356,0.4864316239316239
2013-01-14,6.4,-0.11330671719251535,0.4864316239316239
2013-01-15,6.333333333333333,-0.05324885856646757,0.4197649572649572
2013-01-16,6.266666666666667,0.012520368779316933,0.35309829059829057
2013-01-17,5.733333333333333,0.030980151777084065,0.3114316239316239
2013-01-18,4.066666666666666,-0.035503428983382684,0.34476495726495726
2013-01-19,3.0,-0.04568365445503821,0.3155982905982906
2013-01-20,3.1333333333333333,-0.10707686375348996,0.38226495726495724
2013-01-21,3.1333333333333333,-0.041250471579722864,0.3489316239316239
2013-01-22,2.533333333333333,-0.017457795448792283,0.3044871794871795
2013-01-23,5.333333333333333,-0.09360620885927477,0.34479725700655933
2013-01-24,5.733333333333333,-0.07908170417500818,0.34479725700655933
2013-01-25,7.666666666666667,-0.06557037227705599,0.33673864894795125
2013-01-26,7.0,-0.09614801598941765,0.3561830933923957
2013-01-27,8.666666666666666,-0.09027361378426832,0.38551642672572906
2013-01-28,11.6,-0.18293035316047773,0.43292383413313645
2013-01-29,12.266666666666667,-0.24011054902668683,0.46322686443616673
2013-01-30,12.466666666666667,-0.30370346244238366,0.5298935311028334
2013-01-31,12.666666666666666,-0.3620899935834529,0.5965601977695001
2013-02-01,12.666666666666666,-0.3620899935834529,0.5965601977695001
2013-02-02,12.6,-0.2955246826284053,0.5298935311028334
2013-02-03,12.666666666666666,-0.22889526886472325,0.5298935311028334
2013-02-04,12.666666666666666,-0.1678845147562943,0.49656019776950006
2013-02-05,12.533333333333333,-0.16744407219419102,0.46322686443616673
2013-02-06,13.6,-0.1733508967134279,0.5007268644361668
2013-02-07,10.733333333333333,-0.1622011497483596,0.4604167869167869
2013-02-08,13.733333333333333,-0.12264043835362345,0.43221165871165873
2013-02-09,13.866666666666667,-0.1507046660770795,0.4486618751618751
